さいたま市町名別人口,2021/12/28,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11110,岩槻区　　               ,西町２丁目　　　　　,ニシマチ２チヨウメ　,673,840,887,1727
11110,岩槻区　　               ,西町３丁目　　　　　,ニシマチ３チヨウメ　,515,561,553,1114
11110,岩槻区　　               ,西町４丁目　　　　　,ニシマチ４チヨウメ　,696,726,732,1458
11110,岩槻区　　               ,西町５丁目　　　　　,ニシマチ５チヨウメ　,708,688,683,1371
11110,岩槻区　　               ,愛宕町　　　　　　　,アタゴチヨウ　　　　,521,493,507,1000
11110,岩槻区　　               ,日の出町　　　　　　,ヒノデチヨウ　　　　,771,846,849,1695
11110,岩槻区　　               ,美幸町　　　　　　　,ミユキチヨウ　　　　,684,688,695,1383
11110,岩槻区　　               ,宮町１丁目　　　　　,ミヤチヨウ１チヨウメ,498,418,493,911
11110,岩槻区　　               ,宮町２丁目　　　　　,ミヤチヨウ２チヨウメ,1102,1228,1184,2412
11110,岩槻区　　               ,大字南平野　　　　　,ミナミヒラノ　　　　,30,36,46,82
11110,岩槻区　　               ,南平野１丁目　　　　,ミナミヒラノ１チヨウ,331,365,409,774
11110,岩槻区　　               ,南平野２丁目　　　　,ミナミヒラノ２チヨウ,373,427,460,887
11110,岩槻区　　               ,南平野３丁目　　　　,ミナミヒラノ３チヨウ,425,525,478,1003
11110,岩槻区　　               ,南平野４丁目　　　　,ミナミヒラノ４チヨウ,320,391,351,742
11110,岩槻区　　               ,南平野５丁目　　　　,ミナミヒラノ５チヨウ,115,144,119,263
11110,岩槻区　　               ,大字長宮　　　　　　,ナガミヤ　　　　　　,319,353,301,654
11110,岩槻区　　               ,大字大野島　　　　　,オオノジマ　　　　　,109,165,134,299
11110,岩槻区　　               ,大字増長　　　　　　,マシナガ　　　　　　,225,188,251,439
11110,岩槻区　　               ,大字大口　　　　　　,オオグチ　　　　　　,138,199,191,390
11110,岩槻区　　               ,大字大谷　　　　　　,オオヤ　　　　　　　,119,139,136,275
11110,岩槻区　　               ,大字大戸　　　　　　,オオト　　　　　　　,240,276,248,524
11110,岩槻区　　               ,大字新方須賀　　　　,ニイガタスカ　　　　,92,109,99,208
11110,岩槻区　　               ,大字大森　　　　　　,オオモリ　　　　　　,43,52,54,106
11110,岩槻区　　               ,大字加倉　　　　　　,カクラ　　　　　　　,82,54,63,117
11110,岩槻区　　               ,加倉１丁目　　　　　,カクラ１チヨウメ　　,734,698,700,1398
11110,岩槻区　　               ,加倉２丁目　　　　　,カクラ２チヨウメ　　,338,329,356,685
11110,岩槻区　　               ,加倉３丁目　　　　　,カクラ３チヨウメ　　,33,37,27,64
11110,岩槻区　　               ,加倉４丁目　　　　　,カクラ４チヨウメ　　,714,744,683,1427
11110,岩槻区　　               ,加倉５丁目　　　　　,カクラ５チヨウメ　　,523,583,540,1123
11110,岩槻区　　               ,大字横根　　　　　　,ヨコネ　　　　　　　,212,232,215,447
11110,岩槻区　　               ,大字真福寺　　　　　,シンプクジ　　　　　,177,177,188,365
11110,岩槻区　　               ,大字柏崎　　　　　　,カシワザキ　　　　　,343,425,376,801
11110,岩槻区　　               ,大字浮谷　　　　　　,ウキヤ　　　　　　　,589,661,592,1253
11110,岩槻区　　               ,大字谷下　　　　　　,ヤシタ　　　　　　　,65,79,57,136
11110,岩槻区　　               ,原町　　　　　　　　,ハラマチ　　　　　　,493,570,532,1102
11110,岩槻区　　               ,大字飯塚　　　　　　,イイヅカ　　　　　　,695,801,699,1500
11110,岩槻区　　               ,大字黒谷　　　　　　,クロヤ　　　　　　　,653,785,742,1527
11110,岩槻区　　               ,大字笹久保　　　　　,ササクボ　　　　　　,459,492,419,911
11110,岩槻区　　               ,大字笹久保新田　　　,ササクボシンデン　　,194,235,215,450
11110,岩槻区　　               ,大字南下新井　　　　,ミナミシモアライ　　,528,616,594,1210
11110,岩槻区　　               ,大字村国　　　　　　,ムラクニ　　　　　　,125,138,128,266
11110,岩槻区　　               ,大字尾ケ崎　　　　　,オガサキ　　　　　　,284,360,364,724
11110,岩槻区　　               ,大字尾ケ崎新田　　　,オガサキシンデン　　,13,17,25,42
11110,岩槻区　　               ,大字釣上　　　　　　,カギアゲ　　　　　　,260,284,277,561
11110,岩槻区　　               ,大字釣上新田　　　　,カギアゲシンデン　　,659,840,796,1636
11110,岩槻区　　               ,大字野孫　　　　　　,ノマゴ　　　　　　　,96,143,112,255
11110,岩槻区　　               ,大字高曽根　　　　　,タカソネ　　　　　　,188,265,221,486
11110,岩槻区　　               ,大字末田　　　　　　,スエダ　　　　　　　,739,841,743,1584
11110,岩槻区　　               ,大字慈恩寺　　　　　,ジオンジ　　　　　　,498,616,546,1162
11110,岩槻区　　               ,大字小溝　　　　　　,コミゾ　　　　　　　,1331,1443,1430,2873
11110,岩槻区　　               ,大字徳力　　　　　　,トクリキ　　　　　　,965,1017,995,2012
11110,岩槻区　　               ,大字表慈恩寺　　　　,オモテジオンジ　　　,844,997,1017,2014
11110,岩槻区　　               ,大字南辻　　　　　　,ミナミツジ　　　　　,314,366,375,741
11110,岩槻区　　               ,大字上野　　　　　　,ウエノ　　　　　　　,321,356,370,726
11110,岩槻区　　               ,上野１丁目　　　　　,ウエノ１チヨウメ　　,458,507,492,999
11110,岩槻区　　               ,上野２丁目　　　　　,ウエノ２チヨウメ　　,257,254,212,466
11110,岩槻区　　               ,上野３丁目　　　　　,ウエノ３チヨウメ　　,79,84,65,149
11110,岩槻区　　               ,上野４丁目　　　　　,ウエノ４チヨウメ　　,18,17,15,32
11110,岩槻区　　               ,上野６丁目　　　　　,ウエノ６チヨウメ　　,190,241,236,477
11110,岩槻区　　               ,大字古ケ場　　　　　,コカバ　　　　　　　,262,255,282,537
11110,岩槻区　　               ,古ケ場１丁目　　　　,コカバ１チヨウメ　　,11,13,5,18
11110,岩槻区　　               ,古ケ場２丁目　　　　,コカバ２チヨウメ　　,13,18,10,28
11110,岩槻区　　               ,大字相野原　　　　　,アイノハラ　　　　　,60,62,77,139
11110,岩槻区　　               ,大字裏慈恩寺　　　　,ウラジオンジ　　　　,830,886,836,1722
11110,岩槻区　　               ,大字鹿室　　　　　　,カナムロ　　　　　　,510,585,510,1095
11110,岩槻区　　               ,大字掛　　　　　　　,カケ　　　　　　　　,354,403,388,791
11110,岩槻区　　               ,大字金重　　　　　　,カナシゲ　　　　　　,512,588,581,1169
11110,岩槻区　　               ,大字本宿　　　　　　,ホンジユク　　　　　,746,930,934,1864
11110,岩槻区　　               ,大字箕輪　　　　　　,ミノワ　　　　　　　,122,145,145,290
11110,岩槻区　　               ,大字平林寺　　　　　,ヘイリンジ　　　　　,590,666,685,1351
11110,岩槻区　　               ,大字馬込　　　　　　,マゴメ　　　　　　　,492,569,559,1128
11110,岩槻区　　               ,上里１丁目　　　　　,カミサト１チヨウメ　,355,380,390,770
11110,岩槻区　　               ,上里２丁目　　　　　,カミサト２チヨウメ　,294,305,342,647
11110,岩槻区　　               ,諏訪１丁目　　　　　,スワ１チヨウメ　　　,258,286,301,587
11110,岩槻区　　               ,諏訪２丁目　　　　　,スワ２チヨウメ　　　,150,144,174,318
11110,岩槻区　　               ,諏訪３丁目　　　　　,スワ３チヨウメ　　　,1164,875,1112,1987
11110,岩槻区　　               ,諏訪４丁目　　　　　,スワ４チヨウメ　　　,427,370,446,816
11110,岩槻区　　               ,諏訪５丁目　　　　　,スワ５チヨウメ　　　,223,236,236,472
11110,岩槻区　　               ,東岩槻１丁目　　　　,ヒガシイワツキ１チヨ,320,278,284,562
11110,岩槻区　　               ,東岩槻２丁目　　　　,ヒガシイワツキ２チヨ,181,141,161,302
11110,岩槻区　　               ,東岩槻３丁目　　　　,ヒガシイワツキ３チヨ,280,279,290,569
11110,岩槻区　　               ,東岩槻４丁目　　　　,ヒガシイワツキ４チヨ,749,610,551,1161
11110,岩槻区　　               ,東岩槻５丁目　　　　,ヒガシイワツキ５チヨ,429,421,382,803
11110,岩槻区　　               ,東岩槻６丁目　　　　,ヒガシイワツキ６チヨ,327,294,285,579
11110,岩槻区　　               ,美園東１丁目　　　　,ミソノヒガシ１チヨウ,1020,1312,1284,2596
11110,岩槻区　　               ,美園東２丁目　　　　,ミソノヒガシ２チヨウ,735,978,979,1957
11110,岩槻区　　               ,美園東３丁目　　　　,ミソノヒガシ３チヨウ,409,538,502,1040
