さいたま市町名別人口,2022/4/28,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11110,岩槻区　　               ,東町２丁目　　　　　,ヒガシチヨウ２チヨウ,425,436,417,853
11110,岩槻区　　               ,西町１丁目　　　　　,ニシマチ１チヨウメ　,474,477,497,974
11110,岩槻区　　               ,西町２丁目　　　　　,ニシマチ２チヨウメ　,676,842,886,1728
11110,岩槻区　　               ,西町３丁目　　　　　,ニシマチ３チヨウメ　,513,558,552,1110
11110,岩槻区　　               ,西町４丁目　　　　　,ニシマチ４チヨウメ　,700,738,735,1473
11110,岩槻区　　               ,西町５丁目　　　　　,ニシマチ５チヨウメ　,712,686,675,1361
11110,岩槻区　　               ,愛宕町　　　　　　　,アタゴチヨウ　　　　,512,488,501,989
11110,岩槻区　　               ,日の出町　　　　　　,ヒノデチヨウ　　　　,777,853,849,1702
11110,岩槻区　　               ,美幸町　　　　　　　,ミユキチヨウ　　　　,691,703,700,1403
11110,岩槻区　　               ,宮町１丁目　　　　　,ミヤチヨウ１チヨウメ,485,416,485,901
11110,岩槻区　　               ,宮町２丁目　　　　　,ミヤチヨウ２チヨウメ,1107,1223,1177,2400
11110,岩槻区　　               ,大字南平野　　　　　,ミナミヒラノ　　　　,30,38,46,84
11110,岩槻区　　               ,南平野１丁目　　　　,ミナミヒラノ１チヨウ,339,370,411,781
11110,岩槻区　　               ,南平野２丁目　　　　,ミナミヒラノ２チヨウ,374,428,465,893
11110,岩槻区　　               ,南平野３丁目　　　　,ミナミヒラノ３チヨウ,427,522,478,1000
11110,岩槻区　　               ,南平野４丁目　　　　,ミナミヒラノ４チヨウ,330,399,361,760
11110,岩槻区　　               ,南平野５丁目　　　　,ミナミヒラノ５チヨウ,113,142,116,258
11110,岩槻区　　               ,大字長宮　　　　　　,ナガミヤ　　　　　　,325,350,307,657
11110,岩槻区　　               ,大字大野島　　　　　,オオノジマ　　　　　,115,175,143,318
11110,岩槻区　　               ,大字増長　　　　　　,マシナガ　　　　　　,222,187,242,429
11110,岩槻区　　               ,大字大口　　　　　　,オオグチ　　　　　　,136,196,191,387
11110,岩槻区　　               ,大字大谷　　　　　　,オオヤ　　　　　　　,119,136,132,268
11110,岩槻区　　               ,大字大戸　　　　　　,オオト　　　　　　　,242,272,246,518
11110,岩槻区　　               ,大字新方須賀　　　　,ニイガタスカ　　　　,90,108,98,206
11110,岩槻区　　               ,大字大森　　　　　　,オオモリ　　　　　　,44,54,52,106
11110,岩槻区　　               ,大字加倉　　　　　　,カクラ　　　　　　　,87,54,70,124
11110,岩槻区　　               ,加倉１丁目　　　　　,カクラ１チヨウメ　　,728,680,693,1373
11110,岩槻区　　               ,加倉２丁目　　　　　,カクラ２チヨウメ　　,340,326,352,678
11110,岩槻区　　               ,加倉３丁目　　　　　,カクラ３チヨウメ　　,34,38,26,64
11110,岩槻区　　               ,加倉４丁目　　　　　,カクラ４チヨウメ　　,717,740,689,1429
11110,岩槻区　　               ,加倉５丁目　　　　　,カクラ５チヨウメ　　,529,580,547,1127
11110,岩槻区　　               ,大字横根　　　　　　,ヨコネ　　　　　　　,215,234,214,448
11110,岩槻区　　               ,大字真福寺　　　　　,シンプクジ　　　　　,178,179,190,369
11110,岩槻区　　               ,大字柏崎　　　　　　,カシワザキ　　　　　,344,426,381,807
11110,岩槻区　　               ,大字浮谷　　　　　　,ウキヤ　　　　　　　,585,648,594,1242
11110,岩槻区　　               ,大字谷下　　　　　　,ヤシタ　　　　　　　,64,76,57,133
11110,岩槻区　　               ,原町　　　　　　　　,ハラマチ　　　　　　,500,579,534,1113
11110,岩槻区　　               ,大字飯塚　　　　　　,イイヅカ　　　　　　,708,807,704,1511
11110,岩槻区　　               ,大字黒谷　　　　　　,クロヤ　　　　　　　,657,779,736,1515
11110,岩槻区　　               ,大字笹久保　　　　　,ササクボ　　　　　　,463,495,412,907
11110,岩槻区　　               ,大字笹久保新田　　　,ササクボシンデン　　,193,239,211,450
11110,岩槻区　　               ,大字南下新井　　　　,ミナミシモアライ　　,526,614,592,1206
11110,岩槻区　　               ,大字村国　　　　　　,ムラクニ　　　　　　,126,138,128,266
11110,岩槻区　　               ,大字尾ケ崎　　　　　,オガサキ　　　　　　,286,360,369,729
11110,岩槻区　　               ,大字尾ケ崎新田　　　,オガサキシンデン　　,13,17,25,42
11110,岩槻区　　               ,大字釣上　　　　　　,カギアゲ　　　　　　,263,287,278,565
11110,岩槻区　　               ,大字釣上新田　　　　,カギアゲシンデン　　,660,833,794,1627
11110,岩槻区　　               ,大字野孫　　　　　　,ノマゴ　　　　　　　,97,143,110,253
11110,岩槻区　　               ,大字高曽根　　　　　,タカソネ　　　　　　,191,267,223,490
11110,岩槻区　　               ,大字末田　　　　　　,スエダ　　　　　　　,724,815,735,1550
11110,岩槻区　　               ,大字慈恩寺　　　　　,ジオンジ　　　　　　,506,622,549,1171
11110,岩槻区　　               ,大字小溝　　　　　　,コミゾ　　　　　　　,1338,1436,1422,2858
11110,岩槻区　　               ,大字徳力　　　　　　,トクリキ　　　　　　,967,1008,995,2003
11110,岩槻区　　               ,大字表慈恩寺　　　　,オモテジオンジ　　　,856,992,1020,2012
11110,岩槻区　　               ,大字南辻　　　　　　,ミナミツジ　　　　　,317,370,372,742
11110,岩槻区　　               ,大字上野　　　　　　,ウエノ　　　　　　　,330,361,375,736
11110,岩槻区　　               ,上野１丁目　　　　　,ウエノ１チヨウメ　　,456,501,488,989
11110,岩槻区　　               ,上野２丁目　　　　　,ウエノ２チヨウメ　　,252,245,206,451
11110,岩槻区　　               ,上野３丁目　　　　　,ウエノ３チヨウメ　　,82,88,66,154
11110,岩槻区　　               ,上野４丁目　　　　　,ウエノ４チヨウメ　　,19,19,16,35
11110,岩槻区　　               ,上野６丁目　　　　　,ウエノ６チヨウメ　　,191,240,236,476
11110,岩槻区　　               ,大字古ケ場　　　　　,コカバ　　　　　　　,258,256,278,534
11110,岩槻区　　               ,古ケ場１丁目　　　　,コカバ１チヨウメ　　,11,13,7,20
11110,岩槻区　　               ,古ケ場２丁目　　　　,コカバ２チヨウメ　　,13,18,10,28
11110,岩槻区　　               ,大字相野原　　　　　,アイノハラ　　　　　,59,62,76,138
11110,岩槻区　　               ,大字裏慈恩寺　　　　,ウラジオンジ　　　　,830,882,834,1716
11110,岩槻区　　               ,大字鹿室　　　　　　,カナムロ　　　　　　,509,582,508,1090
11110,岩槻区　　               ,大字掛　　　　　　　,カケ　　　　　　　　,352,398,385,783
11110,岩槻区　　               ,大字金重　　　　　　,カナシゲ　　　　　　,510,583,574,1157
11110,岩槻区　　               ,大字本宿　　　　　　,ホンジユク　　　　　,766,924,957,1881
11110,岩槻区　　               ,大字箕輪　　　　　　,ミノワ　　　　　　　,125,146,147,293
11110,岩槻区　　               ,大字平林寺　　　　　,ヘイリンジ　　　　　,598,663,682,1345
11110,岩槻区　　               ,大字馬込　　　　　　,マゴメ　　　　　　　,492,567,552,1119
11110,岩槻区　　               ,上里１丁目　　　　　,カミサト１チヨウメ　,351,376,387,763
11110,岩槻区　　               ,上里２丁目　　　　　,カミサト２チヨウメ　,289,297,332,629
11110,岩槻区　　               ,諏訪１丁目　　　　　,スワ１チヨウメ　　　,257,282,301,583
11110,岩槻区　　               ,諏訪２丁目　　　　　,スワ２チヨウメ　　　,149,150,168,318
11110,岩槻区　　               ,諏訪３丁目　　　　　,スワ３チヨウメ　　　,1147,852,1086,1938
11110,岩槻区　　               ,諏訪４丁目　　　　　,スワ４チヨウメ　　　,426,372,445,817
11110,岩槻区　　               ,諏訪５丁目　　　　　,スワ５チヨウメ　　　,222,229,239,468
11110,岩槻区　　               ,東岩槻１丁目　　　　,ヒガシイワツキ１チヨ,323,275,283,558
11110,岩槻区　　               ,東岩槻２丁目　　　　,ヒガシイワツキ２チヨ,182,142,159,301
11110,岩槻区　　               ,東岩槻３丁目　　　　,ヒガシイワツキ３チヨ,280,285,284,569
11110,岩槻区　　               ,東岩槻４丁目　　　　,ヒガシイワツキ４チヨ,753,609,551,1160
11110,岩槻区　　               ,東岩槻５丁目　　　　,ヒガシイワツキ５チヨ,438,424,382,806
11110,岩槻区　　               ,東岩槻６丁目　　　　,ヒガシイワツキ６チヨ,327,299,286,585
11110,岩槻区　　               ,美園東１丁目　　　　,ミソノヒガシ１チヨウ,1030,1329,1289,2618
11110,岩槻区　　               ,美園東２丁目　　　　,ミソノヒガシ２チヨウ,746,991,976,1967
11110,岩槻区　　               ,美園東３丁目　　　　,ミソノヒガシ３チヨウ,408,547,524,1071
